-36,-10,-18,25088,174677986
-38,-9,-21,25088,174679230
-41,-8,-24,25088,174680476
-48,-6,-13,25600,174681722
-36,-9,-21,25600,174682968
-37,-9,-16,25600,174684214
-35,-13,-21,25600,174685460
-39,-10,-28,25088,174686718
-36,-8,-22,25088,174687976
-34,-11,-34,25088,174689235
-34,-12,-26,25088,174690494
-36,-13,-19,25088,174691753
-33,-14,-35,25088,174693012
-33,-12,-30,25600,174694271
-34,-9,-17,25600,174695530
-32,-6,-17,25088,174696789
-34,-3,-25,25600,174698048
-34,-7,-30,25600,174699305
-36,-7,-24,25600,174700562
-42,-7,-18,25088,174701819
-32,-10,-28,25088,174703076
-35,-10,-11,25600,174704333
-33,-11,-12,25600,174705590
-36,-9,-22,25088,174706847
-41,-7,-26,25600,174708104
-41,-8,-25,25600,174709360
-33,-9,-28,25088,174710616
-37,-7,-20,25088,174711872
-32,-13,-26,25088,174713130
-33,-12,-19,25088,174714388
-35,-9,-15,25088,174715646
-32,-11,-32,25600,174716904
-35,-10,-32,25600,174718162
-36,-12,-30,25600,174719401
-38,-10,-25,25088,174720658
-44,-11,-27,25088,174721915
-36,-9,-28,25088,174723172
-36,-6,-13,25600,174724429
-33,-8,-23,25088,174725686
-32,-6,-28,25600,174726943
-31,-9,-22,25088,174728200
-34,-10,-15,25600,174729455
-34,-11,-19,25600,174730710
-38,-8,-20,25088,174731965
-33,-13,-24,25088,174733220
-32,-10,-10,25088,174734475
-31,-9,-20,25600,174735730
-37,-10,-24,25600,174736985
-39,-8,-22,25600,174738240
-38,-10,-22,25600,174739487
-33,-14,-28,25088,174740734
-38,-9,-25,25088,174741981
-34,-11,-27,25088,174743228
-31,-12,-18,25600,174744475
-36,-11,-24,25600,174745722
-37,-11,-31,25088,174746979
-33,-6,-29,25088,174748236
-41,-7,-17,25088,174749490
-34,-11,-26,25088,174750744
-35,-10,-29,25088,174751998
-31,-12,-26,25088,174753252
-33,-9,-9,25600,174754506
-36,-14,-13,25088,174755760
-36,-14,-31,25600,174757014
-37,-15,-20,25600,174758268
-38,-9,-23,25600,174759521
-35,-12,-31,25600,174760774
-39,-12,-30,25088,174762027
-36,-11,-19,25088,174763280
-35,-6,-18,25088,174764533
-39,-9,-30,25600,174765786
-34,-9,-30,25088,174767039
-36,-8,-29,25600,174768292
-38,-11,-26,25600,174769545
-36,-10,-25,25600,174770798
-41,-8,-27,25600,174772051
-35,-12,-19,25088,174773304
-36,-8,-19,25088,174774557
-39,-8,-24,25600,174775810
-39,-11,-22,25600,174777063
